RespId,Weight,Age,Education,Race,Gender,Income_cat,Voter_category,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10
470072,1.0976,36,College,White,Female,$40-75k,always,1,1,1,2,1,2,1,2,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,1,4,2,3,2,2,3,2,3,3,2,1,4,4,2,1,2,2,1,2,1,2,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470073,1.2994,43,High school or less,White,Male,$40-75k,sporadic,1,2,1,2,1,2,1,2,4,2,1,1,4,3,3,1,2,2,2,4,4,4,1,4,1,2,2,2,1,2,2,2,3,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,2,3,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470074,1.0841,56,College,White,Female,$75-125k,always,1,3,2,3,1,1,1,1,3,3,3,3,2,1,1,2,2,2,2,3,2,2,2,3,1,2,2,2,1,2,1,2,1,1,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,3,3,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470075,0.9546,50,College,White,Female,$75-125k,always,1,1,2,2,1,1,2,1,1,2,2,3,3,1,2,2,2,2,2,3,3,2,1,2,2,2,2,1,2,2,1,3,1,1,2,3,3,3,2,2,2,2,1,2,1,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,3,1,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470077,1.2876,57,High school or less,White,Female,$75-125k,Never,1,1,1,1,2,1,1,2,1,2,3,1,2,2,2,2,1,1,2,4,2,1,1,3,1,1,3,2,3,2,2,4,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,3,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470079,1.2153,66,College,White,Female,$125k or more,always,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470080,1.2914,29,College,White,Female,$75-125k,Never,3,3,3,2,2,1,1,2,4,4,2,3,1,2,2,4,2,3,3,4,4,4,1,-1,-1,-1,-1,-1,1,-1,3,3,2,2,-1,-1,-1,3,2,2,2,2,1,2,1,2,1,2,-1,-1,-1,2,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,4,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
470082,1.2471,43,College,White,Male,$125k or more,sporadic,1,1,2,3,1,1,1,1,3,2,1,3,4,3,2,2,2,2,2,3,3,3,1,2,2,4,2,1,1,1,1,3,1,1,1,2,4,4,2,2,2,2,2,2,1,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470087,1.0098,56,College,White,Male,Less than $40k,Never,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,3,2,2,1,2,1,1,2,2,4,2,4,4,2,2,4,3,3,3,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470088,1.0457,64,College,White,Female,$125k or more,sporadic,1,1,2,3,1,1,1,1,1,3,4,4,-1,1,2,-1,2,2,2,4,2,1,1,2,2,1,3,2,2,2,2,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,3,3,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470089,1.4933,38,College,Mixed,Male,$125k or more,Never,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,3,3,2,2,1,2,2,4,1,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,5,-1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,2,-1,3,1,4,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0
470090,1.1668,57,High school or less,White,Female,Less than $40k,Never,1,1,4,2,1,3,2,2,1,3,2,2,2,2,2,3,1,3,4,2,1,4,1,4,2,1,2,2,1,3,2,2,3,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,-1,2,2,2,2,3,2,1,1,1,2,2,2,1,1,2,2,-1,-1,1,1,-1,-1,1,-1,-1,-1,2,3,7,1,1,3,4,2,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,1
470092,1.0594,26,College,Mixed,Male,$125k or more,Never,1,2,2,3,1,3,3,1,4,1,1,1,2,1,1,2,2,3,3,4,3,2,1,3,1,3,4,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,2,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,2,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
470094,0.3085,75,College,Black,Male,$40-75k,always,1,1,1,2,1,2,1,1,2,1,1,1,3,3,2,1,1,1,1,1,2,1,1,2,1,4,3,2,2,2,2,1,3,1,1,2,4,4,1,1,2,2,1,2,2,2,2,2,5,2,3,2,2,3,3,2,2,2,2,2,2,2,1,2,2,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,2,1,1,1,2,2,2,2,2,2,1,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470096,1.3098,54,College,Mixed,Female,$75-125k,sporadic,1,1,1,1,1,1,-1,2,2,4,1,2,4,3,1,1,1,1,3,3,2,4,1,4,1,4,2,2,1,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,2,3,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470097,0.6002,73,College,Mixed,Male,$40-75k,sporadic,1,1,1,1,1,1,1,1,2,2,3,4,1,1,1,3,2,1,2,3,2,2,1,2,1,2,4,2,2,3,2,4,1,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470098,0.9865,27,College,White,Female,$40-75k,Never,2,2,2,2,1,1,1,1,1,2,2,2,4,1,2,1,2,2,2,2,1,2,1,4,1,2,2,2,2,2,2,3,2,2,1,3,3,4,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,3,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470100,0.6823,28,College,White,Male,Less than $40k,sporadic,3,2,2,2,2,3,2,2,2,2,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,3,3,4,4,3,4,4,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,3,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470101,0.9412,49,College,Mixed,Male,$125k or more,Never,2,3,2,3,1,3,2,1,-1,2,2,3,2,3,3,2,3,3,3,3,3,3,2,4,1,3,3,3,1,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,-1,-1,-1,-1,1,-1,-1,2,3,1,1,2,2,3,2,2,2,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
470102,1.0557,56,High school or less,White,Male,$40-75k,Never,2,2,1,2,2,1,2,1,2,2,3,4,1,1,2,4,3,2,2,3,1,1,1,2,2,2,4,2,3,4,3,4,2,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,4,5,2,2,1,4,4,2,2,2,2,2,2,1,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,1,3,2,3,1,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
470103,0.5504,59,College,Black,Male,$125k or more,sporadic,1,2,2,2,1,2,1,1,2,1,1,1,3,4,2,2,1,2,2,4,1,2,1,3,1,4,3,3,2,3,1,2,3,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,2,3,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470104,0.9323,72,High school or less,White,Male,$75-125k,always,1,2,1,4,1,4,3,1,4,1,1,1,4,3,2,2,4,3,3,2,3,2,1,-1,1,4,3,2,2,2,3,2,4,1,1,3,4,4,2,2,2,2,2,2,2,2,1,2,5,2,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470106,1.0936,39,College,White,Male,Less than $40k,Never,2,3,2,1,2,1,2,2,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3,-1,3,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470107,1.2687,40,College,White,Male,$125k or more,Never,1,1,1,4,1,4,3,2,4,2,2,2,4,2,2,3,3,3,3,2,3,3,1,3,2,2,3,2,2,3,2,3,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,2,1,1,2,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
470108,0.6793,62,High school or less,Black,Male,$40-75k,sporadic,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,2,3,2,1,1,1,1,1,1,2,1,1,1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470109,0.8728,75,High school or less,White,Male,Less than $40k,Never,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,1,2,4,2,2,2,3,4,1,2,1,4,2,4,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,2,1,2,2,2,2,2,2,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470111,0.8314,74,College,White,Female,$75-125k,always,1,1,1,1,1,2,1,2,1,3,1,3,4,4,3,1,1,2,3,1,1,2,1,2,1,4,2,1,1,2,1,2,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,2,1,1,1,2,2,2,2,2,2,1,1,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470112,1.0482,62,High school or less,Hispanic,Female,$75-125k,Never,1,1,1,1,1,1,1,1,1,3,1,2,3,2,3,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,3,4,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,-1,1,2,1,1,1,4,4,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470113,1.0037,29,College,White,Male,$125k or more,always,1,1,1,3,1,3,3,1,4,1,1,1,2,1,1,2,4,3,3,3,4,4,2,4,1,4,3,2,2,4,2,2,2,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470115,0.9997,77,High school or less,White,Female,$75-125k,always,1,2,2,1,1,1,1,2,1,2,2,3,1,1,1,2,4,2,2,3,2,1,2,4,1,4,4,3,2,3,2,4,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,3,1,3,1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470116,1.4106,43,College,White,Female,$125k or more,sporadic,1,3,2,3,1,1,1,1,2,3,2,2,4,2,3,2,1,1,2,3,3,2,1,3,1,4,3,2,2,2,2,3,2,4,1,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,1,1,-1,-1,1,2,-1,2,1,2,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470117,0.9261,64,College,Mixed,Female,$40-75k,always,1,1,1,2,1,1,1,1,1,1,1,3,4,2,2,1,1,1,1,1,1,1,1,3,1,4,3,2,1,2,3,2,2,1,1,2,4,4,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,3,2,2,2,1,2,2,1,1,2,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470118,0.9673,65,High school or less,White,Female,Less than $40k,sporadic,1,2,2,1,1,1,1,1,1,2,2,1,4,2,2,1,1,2,2,3,2,1,1,4,1,4,3,2,2,3,2,2,2,2,1,3,4,4,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,2,3,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470119,0.4026,89,College,Black,Male,$75-125k,always,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,3,1,3,1,4,2,3,1,3,2,2,2,3,1,3,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470120,0.9742,69,High school or less,White,Female,$40-75k,sporadic,1,1,1,3,1,3,1,1,3,4,1,1,1,3,2,1,2,2,3,2,2,2,1,2,1,2,3,2,2,2,2,2,3,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470121,0.8746,79,College,White,Female,$125k or more,always,1,2,1,2,1,1,1,2,3,2,1,2,4,2,3,1,1,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,1,1,3,4,4,2,2,2,2,2,2,1,2,2,2,5,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470122,0.9186,71,High school or less,White,Female,Less than $40k,sporadic,1,1,1,1,1,1,1,1,1,2,4,4,3,1,3,2,1,1,2,3,3,1,1,3,1,1,3,2,2,2,3,3,1,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,1,5,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470125,0.9067,66,College,White,Male,$40-75k,always,1,2,2,2,1,2,2,1,3,1,2,2,4,3,2,1,1,1,2,2,1,1,1,4,2,3,3,2,2,3,2,2,2,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470126,1.0943,72,High school or less,White,Female,$125k or more,always,1,2,1,1,1,1,1,1,1,2,3,4,4,2,3,2,1,1,2,3,2,3,1,2,1,1,2,2,2,2,2,3,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470127,1.3452,53,High school or less,White,Female,$40-75k,Never,2,1,2,2,1,1,1,1,2,3,2,3,2,2,3,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,1,1,1,1,-1,-1,2,2,4,3,1,4,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0
470128,0.9746,62,College,White,Male,$125k or more,Never,1,1,2,3,1,2,1,1,4,2,1,1,3,1,2,2,2,2,1,2,3,2,1,3,1,4,3,2,2,2,2,3,3,2,2,1,3,4,2,2,2,2,2,2,1,2,2,2,5,2,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470131,0.5081,30,College,Black,Male,$75-125k,Never,3,2,3,3,1,3,1,1,1,3,1,2,3,3,3,1,4,3,3,2,2,3,1,3,1,4,3,2,3,2,2,2,3,3,1,2,3,1,2,2,2,2,2,2,1,1,2,2,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,1,-1,-1,-1,1,3,-1,2,1,3,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0
470133,0.8516,43,College,Hispanic,Female,$125k or more,always,1,1,1,3,1,2,1,1,4,1,1,1,4,2,2,2,3,2,2,2,3,2,1,3,1,2,2,1,1,1,1,2,2,1,1,1,4,4,2,2,2,2,2,2,1,2,2,2,5,1,2,3,1,2,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,-1,2,3,1,1,2,1,2,1,2,1,1,0,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470134,0.9742,72,High school or less,White,Female,$40-75k,Never,1,2,3,1,1,1,-1,1,1,-1,2,2,2,-1,2,1,2,2,3,3,3,3,2,4,1,3,3,3,2,3,3,3,2,3,2,2,3,3,2,1,2,2,1,2,1,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,2,1,3,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
470135,1.1984,65,College,White,Female,$125k or more,sporadic,1,1,1,1,1,1,1,1,2,1,4,4,4,1,2,4,1,1,2,1,1,1,1,3,2,2,4,2,1,2,2,4,1,2,1,4,4,4,2,2,2,2,2,2,1,2,2,2,2,4,1,2,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,2,-1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470137,1.1027,59,High school or less,White,Male,$40-75k,Never,4,4,2,1,1,1,1,2,2,1,3,4,4,2,1,2,1,2,2,4,1,3,2,3,1,4,4,2,2,4,4,3,2,1,1,2,4,3,2,2,2,2,2,2,1,2,2,2,5,3,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,2,3,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,0,0,0
470138,0.9628,69,High school or less,Black,Male,Less than $40k,always,1,2,2,4,1,2,2,2,4,2,1,2,2,3,2,1,1,1,1,2,4,1,1,2,1,4,2,2,2,4,2,2,2,2,1,2,3,4,2,1,2,2,1,2,2,2,1,2,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,-1,1,-1,-1,-1,1,3,-1,3,2,2,1,1,1,2,1,2,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470139,0.5402,76,College,Black,Female,$40-75k,always,1,1,2,1,1,1,1,1,2,1,1,1,3,2,2,1,1,2,2,3,3,2,1,2,1,4,4,3,2,2,4,2,3,2,1,3,4,4,2,1,2,2,2,2,2,2,2,2,-1,2,3,2,2,3,3,2,2,2,2,2,2,2,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,2,2,1,1,2,2,2,2,2,2,1,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470140,0.885,74,College,White,Female,Less than $40k,sporadic,1,1,2,2,1,1,1,3,1,4,4,4,1,1,2,4,2,3,3,3,2,1,1,2,2,1,4,1,2,2,3,4,1,1,1,4,3,4,2,1,2,2,2,2,2,2,2,2,1,5,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,3,2,1,1,2,2,2,2,2,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470141,0.7835,69,College,White,Male,$75-125k,sporadic,1,1,1,3,1,2,1,1,1,2,2,4,2,1,2,2,1,1,3,3,2,2,1,2,1,2,4,1,2,2,3,4,2,1,1,3,3,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,-1,4,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,3,2,2,1,2,1,1,1,2,1,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
470142,0.8044,81,College,White,Male,$125k or more,always,1,1,1,3,1,2,1,1,3,2,3,3,2,4,4,1,1,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
